Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08, Ch09
3.74,-72.423362731933594,-72.236618041992188,-72.430038452148438,-72.726768493652344,-72.5439453125,-72.453880310058594,-72.738380432128906,-72.374473571777344,0
3.744,-73.627342224121094,-73.521812438964844,-73.650619506835938,-73.925155639648438,-73.742919921875,-73.738914489746094,-73.893760681152344,-73.706199645996094,0
3.748,-71.370895385742188,-71.39239501953125,-71.430831909179688,-71.726547241210938,-71.450294494628906,-71.570480346679688,-71.586524963378906,-71.580406188964844,0
3.752,-70.368881225585938,-70.441757202148438,-70.445289611816406,-70.78485107421875,-70.3463134765625,-70.603904724121094,-70.540077209472656,-70.59588623046875,0
3.756,-73.885360717773438,-73.910484313964844,-73.935592651367188,-74.336097717285156,-73.791183471679688,-74.111351013183594,-74.031837463378906,-74.088417053222656,0
3.76,-72.226707458496094,-72.149070739746094,-72.248741149902344,-72.67120361328125,-72.145835876464844,-72.439437866210938,-72.422462463378906,-72.42169189453125,0
3.764,-73.418540954589844,-73.254806518554688,-73.471595764160156,-73.826522827148438,-73.35491943359375,-73.609657287597656,-73.742530822753906,-73.615882873535156,0
3.768,-71.090126037597656,-70.907958984375,-71.196388244628906,-71.415306091308594,-70.972145080566406,-71.204566955566406,-71.472885131835938,-71.300086975097656,0
3.772,-70.2369384765625,-70.076522827148438,-70.358871459960938,-70.461036682128906,-70.035789489746094,-70.264503479003906,-70.533287048339844,-70.443283081054688,0
3.776,-74.035987854003906,-73.912330627441406,-74.121749877929688,-74.175010681152344,-73.770553588867188,-74.007980346679688,-74.16790771484375,-74.172645568847656,0
3.78,-72.775291442871094,-72.705123901367188,-72.7744140625,-72.86468505859375,-72.4791259765625,-72.701454162597656,-72.71087646484375,-72.811134338378906,0
3.784,-74.636703491210938,-74.648475646972656,-74.584396362304688,-74.821083068847656,-74.444725036621094,-74.603843688964844,-74.440147399902344,-74.665512084960938,0
3.788,-72.759849548339844,-72.868736267089844,-72.775047302246094,-73.173583984375,-72.802574157714844,-72.905906677246094,-72.607826232910156,-72.900634765625,0
3.792,-71.643028259277344,-71.808815002441406,-71.748802185058594,-72.222999572753906,-71.862831115722656,-71.960548400878906,-71.655029296875,-71.91961669921875,0
3.796,-75.134910583496094,-75.30389404296875,-75.22998046875,-75.676490783691406,-75.364707946777344,-75.46466064453125,-75.289894104003906,-75.450584411621094,0
3.8,-73.817710876464844,-73.9560546875,-73.838279724121094,-74.153831481933594,-73.924781799316406,-74.007919311523438,-74.018821716308594,-74.028915405273438,0
3.804,-75.442161560058594,-75.511276245117188,-75.424964904785156,-75.52001953125,-75.385971069335938,-75.426795959472656,-75.597999572753906,-75.47589111328125,0
3.808,-73.109054565429688,-73.060020446777344,-73.111572265625,-72.966415405273438,-72.943771362304688,-72.941818237304688,-73.207313537597656,-73.016258239746094,0
3.812,-71.349899291992188,-71.174659729003906,-71.386268615722656,-71.109169006347656,-71.1763916015625,-71.155677795410156,-71.464279174804688,-71.281822204589844,0
3.816,-74.00543212890625,-73.738059997558594,-74.0260009765625,-73.782310485839844,-73.891075134277344,-73.817115783691406,-74.178695678710938,-74.047767639160156,0
3.82,-71.958702087402344,-71.6395263671875,-71.903663635253906,-71.800743103027344,-71.9173583984375,-71.728271484375,-72.151657104492188,-72.050010681152344,0
3.824,-73.752403259277344,-73.434715270996094,-73.611328125,-73.6724853515625,-73.77264404296875,-73.488059997558594,-73.910079956054688,-73.787696838378906,0
3.828,-72.62579345703125,-72.357948303222656,-72.402023315429688,-72.585067749023438,-72.658103942871094,-72.357826232910156,-72.682106018066406,-72.533187866210938,0
3.832,-72.170394897460938,-72.012496948242188,-71.876197814941406,-72.115806579589844,-72.171852111816406,-71.89599609375,-72.10009765625,-71.972984313964844,0
3.836,-75.40838623046875,-75.393287658691406,-75.07489013671875,-75.3134765625,-75.4117431640625,-75.150901794433594,-75.315536499023438,-75.194320678710938,0
3.84,-72.81890869140625,-72.8907470703125,-72.480575561523438,-72.684432983398438,-72.878257751464844,-72.632858276367188,-72.816200256347656,-72.622970581054688,0
3.844,-73.3538818359375,-73.461105346679688,-73.07293701171875,-73.268234252929688,-73.49462890625,-73.2852783203125,-73.462013244628906,-73.199928283691406,0
3.848,-70.824485778808594,-70.921913146972656,-70.63153076171875,-70.869728088378906,-71.018104553222656,-70.842208862304688,-70.977584838867188,-70.75128173828125,0
3.852,-68.774192810058594,-68.781051635742188,-68.61468505859375,-68.920066833496094,-68.923828125,-68.794883728027344,-68.863670349121094,-68.753585815429688,0
3.856,-70.629600524902344,-70.517982482910156,-70.467697143554688,-70.824851989746094,-70.697799682617188,-70.671875,-70.644821166992188,-70.62884521484375,0
3.86,-67.334083557128906,-67.148399353027344,-67.19183349609375,-67.559471130371094,-67.36724853515625,-67.479904174804688,-67.319625854492188,-67.36688232421875,0
3.864,-67.71875,-67.478614807128906,-67.579696655273438,-67.929161071777344,-67.7073974609375,-67.9281005859375,-67.646156311035156,-67.746749877929688,0
3.868,-65.726646423339844,-65.455406188964844,-65.5577392578125,-65.866859436035156,-65.637435913085938,-65.892784118652344,-65.582908630371094,-65.668441772460938,0
3.872,-65.407920837402344,-65.170799255371094,-65.222496032714844,-65.498336791992188,-65.239463806152344,-65.493858337402344,-65.214256286621094,-65.220481872558594,0
3.876,-70.103797912597656,-69.91259765625,-69.8985595703125,-70.177291870117188,-69.814476013183594,-70.076454162597656,-69.823951721191406,-69.7696533203125,0
3.88,-69.391319274902344,-69.246437072753906,-69.19012451171875,-69.455612182617188,-68.971702575683594,-69.262535095214844,-69.03790283203125,-68.9808349609375,0
3.884,-70.8348388671875,-70.777755737304688,-70.719406127929688,-70.91839599609375,-70.363609313964844,-70.716407775878906,-70.526046752929688,-70.509178161621094,2
3.888,-68.388023376464844,-68.437767028808594,-68.350791931152344,-68.483078002929688,-67.923240661621094,-68.331382751464844,-68.204208374023438,-68.217857360839844,0
3.892,-66.833839416503906,-66.987899780273438,-66.803627014160156,-66.93682861328125,-66.464523315429688,-66.837936401367188,-66.7894287109375,-66.783897399902344,1
3.896,-70.23492431640625,-70.454246520996094,-70.206764221191406,-70.400146484375,-70.103492736816406,-70.33270263671875,-70.347572326660156,-70.296485900878906,0
3.9,-68.338302612304688,-68.560935974121094,-68.37945556640625,-68.587753295898438,-68.46502685546875,-68.560897827148438,-68.63043212890625,-68.54022216796875,0
3.904,-69.113754272460938,-69.33056640625,-69.276893615722656,-69.410682678222656,-69.394264221191406,-69.46417236328125,-69.551025390625,-69.436805725097656,0
3.908,-66.694686889648438,-66.896446228027344,-66.934066772460938,-66.988853454589844,-66.998497009277344,-67.116317749023438,-67.150070190429688,-67.025779724121094,0
3.912,-65.219467163085938,-65.397254943847656,-65.49169921875,-65.51080322265625,-65.471839904785156,-65.629196166992188,-65.570480346679688,-65.484962463378906,0
3.916,-69.011764526367188,-69.21307373046875,-69.353981018066406,-69.35198974609375,-69.220138549804688,-69.355941772460938,-69.246620178222656,-69.269088745117188,0
3.92,-68.38250732421875,-68.63555908203125,-68.79949951171875,-68.796165466308594,-68.550827026367188,-68.652076721191406,-68.568344116210938,-68.69970703125,0
3.924,-70.644752502441406,-70.945762634277344,-71.076339721679688,-71.117347717285156,-70.789833068847656,-70.87908935546875,-70.849769592285156,-71.039878845214844,0
3.928,-68.765525817871094,-69.11590576171875,-69.185340881347656,-69.28631591796875,-68.951011657714844,-69.021766662597656,-69.04473876953125,-69.232749938964844,0
3.932,-66.632423400878906,-67.008346557617188,-67.031837463378906,-67.169044494628906,-66.883399963378906,-66.9437255859375,-66.990699768066406,-67.11883544921875,0
3.936,-69.4747314453125,-69.87225341796875,-69.858200073242188,-69.985595703125,-69.7789306640625,-69.846656799316406,-69.873252868652344,-69.9215087890625,0
3.94,-68.359947204589844,-68.829322814941406,-68.75067138671875,-68.876869201660156,-68.737449645996094,-68.78680419921875,-68.797996520996094,-68.78875732421875,0
3.944,-70.799362182617188,-71.322410583496094,-71.143905639648438,-71.357894897460938,-71.234115600585938,-71.232765197753906,-71.281967163085938,-71.231773376464844,0
3.948,-68.831092834472656,-69.330772399902344,-69.091941833496094,-69.39068603515625,-69.26287841796875,-69.21051025390625,-69.348899841308594,-69.217247009277344,0
3.952,-65.134178161621094,-65.61236572265625,-65.37432861328125,-65.670272827148438,-65.5614013671875,-65.489120483398438,-65.696456909179688,-65.4808349609375,0
3.956,-66.733924865722656,-67.215126037597656,-66.98309326171875,-67.229248046875,-67.123275756835938,-67.081199645996094,-67.290321350097656,-67.101058959960938,0
3.96,-66.813636779785156,-67.301124572753906,-67.045822143554688,-67.222434997558594,-67.080909729003906,-67.093711853027344,-67.27838134765625,-67.2064208984375,0
3.964,-71.815391540527344,-72.359230041503906,-72.063331604003906,-72.173202514648438,-72.047325134277344,-72.049705505371094,-72.255416870117188,-72.250900268554688,0
3.968,-70.460655212402344,-71.06671142578125,-70.792869567871094,-70.855514526367188,-70.833152770996094,-70.712081909179688,-70.996566772460938,-70.945289611816406,0
3.972,-62.249969482421875,-62.824359893798828,-62.663532257080078,-62.716197967529297,-62.800098419189453,-62.54571533203125,-62.870880126953125,-62.712352752685547,0
3.976,-57.42132568359375,-57.908653259277344,-57.824882507324219,-57.894969940185547,-58.041126251220703,-57.766590118408203,-58.051605224609375,-57.800651550292969,0
3.98,-56.289337158203125,-56.676776885986328,-56.566974639892578,-56.674369812011719,-56.807514190673828,-56.666767120361328,-56.839336395263672,-56.571800231933594,0
3.984,-66.8857421875,-67.11627197265625,-66.994186401367188,-67.153846740722656,-67.19287109375,-67.285629272460938,-67.283058166503906,-67.094223022460938,0
3.988,-74.17816162109375,-74.223068237304688,-74.161598205566406,-74.320480346679688,-74.26446533203125,-74.5516357421875,-74.425643920898438,-74.369911193847656,0
3.992,-72.332931518554688,-72.234298706054688,-72.252647399902344,-72.370460510253906,-72.225196838378906,-72.6121826171875,-72.508956909179688,-72.566917419433594,0
3.996,-67.720237731933594,-67.52374267578125,-67.624290466308594,-67.711097717285156,-67.464683532714844,-67.894142150878906,-67.871864318847656,-67.97906494140625,0
4,-61.440055847167969,-61.208629608154297,-61.361766815185547,-61.420310974121094,-61.148090362548828,-61.549938201904297,-61.528160095214844,-61.650230407714844,0
4.004,-66.223678588867188,-66.081764221191406,-66.196617126464844,-66.238815307617188,-66.004661560058594,-66.3040771484375,-66.237533569335938,-66.382423400878906,0
4.008,-71.1602783203125,-71.1959228515625,-71.220848083496094,-71.2412109375,-71.01446533203125,-71.179527282714844,-71.137435913085938,-71.296241760253906,0
4.012,-70.579452514648438,-70.75750732421875,-70.735328674316406,-70.71868896484375,-70.467979431152344,-70.506332397460938,-70.57403564453125,-70.714073181152344,0
4.016,-68.307479858398438,-68.558311462402344,-68.521522521972656,-68.476051330566406,-68.251319885253906,-68.181396484375,-68.410873413085938,-68.502281188964844,0
4.02,-62.486034393310547,-62.748119354248047,-62.710906982421875,-62.650623321533203,-62.545280456542969,-62.387420654296875,-62.757255554199219,-62.794841766357422,0
4.024,-64.9295654296875,-65.125,-65.1680908203125,-65.096580505371094,-65.1287841796875,-64.9163818359375,-65.321754455566406,-65.337623596191406,0
4.028,-67.28424072265625,-67.361068725585938,-67.551795959472656,-67.438255310058594,-67.530677795410156,-67.365257263183594,-67.662376403808594,-67.681724548339844,0
4.032,-67.095542907714844,-67.0943603515625,-67.33172607421875,-67.1968994140625,-67.246505737304688,-67.255172729492188,-67.329627990722656,-67.336708068847656,0
4.036,-68.182334899902344,-68.20281982421875,-68.286155700683594,-68.24822998046875,-68.204147338867188,-68.3541259765625,-68.229049682617188,-68.202720642089844,0
4.04,-64.898788452148438,-64.961082458496094,-64.845016479492188,-64.941734313964844,-64.833778381347656,-64.969322204589844,-64.7760009765625,-64.705787658691406,0
4.044,-66.551742553710938,-66.622032165527344,-66.400901794433594,-66.541847229003906,-66.47918701171875,-66.457115173339844,-66.319068908691406,-66.202011108398438,0
4.048,-66.821823120117188,-66.936569213867188,-66.657325744628906,-66.773094177246094,-66.884056091308594,-66.600975036621094,-66.60308837890625,-66.455673217773438,0
4.052,-66.196212768554688,-66.415145874023438,-66.070785522460938,-66.184425354003906,-66.497947692871094,-65.963668823242188,-66.097030639648438,-65.949867248535156,0
4.056,-68.65704345703125,-68.971923828125,-68.550949096679688,-68.742454528808594,-69.181869506835938,-68.515380859375,-68.663536071777344,-68.553878784179688,0
4.06,-66.1129150390625,-66.479904174804688,-65.974365234375,-66.2999267578125,-66.732704162597656,-66.093528747558594,-66.15838623046875,-66.096702575683594,0
4.064,-66.3896484375,-66.755210876464844,-66.157691955566406,-66.608863830566406,-66.90008544921875,-66.42962646484375,-66.418174743652344,-66.3638916015625,0
4.068,-64.747787475585938,-65.051437377929688,-64.408302307128906,-64.886558532714844,-65.025657653808594,-64.708663940429688,-64.726036071777344,-64.607589721679688,0
4.072,-64.04083251953125,-64.261581420898438,-63.726207733154297,-64.071189880371094,-64.156837463378906,-63.867420196533203,-63.993949890136719,-63.788776397705078,0
4.076,-68.1473388671875,-68.3258056640625,-68.009033203125,-68.146408081054688,-68.250633239746094,-67.920066833496094,-68.113990783691406,-67.893295288085938,0
4.08,-66.41070556640625,-66.57855224609375,-66.419944763183594,-66.442306518554688,-66.544654846191406,-66.19598388671875,-66.393310546875,-66.2099609375,0
4.084,-65.861915588378906,-66.021530151367188,-65.882736206054688,-65.939186096191406,-65.950523376464844,-65.662391662597656,-65.844589233398438,-65.703269958496094,0
4.088,-63.767364501953125,-63.919780731201172,-63.70159912109375,-63.869903564453125,-63.709861755371094,-63.568756103515625,-63.720378875732422,-63.674671173095703,0
4.092,-64.081199645996094,-64.19378662109375,-63.896190643310547,-64.145614624023438,-63.818714141845703,-63.874767303466797,-63.994792938232422,-64.077560424804688,0
4.096,-69.694992065429688,-69.719688415527344,-69.439453125,-69.6644287109375,-69.271240234375,-69.474098205566406,-69.59344482421875,-69.717872619628906,0
4.1,-68.269187927246094,-68.180892944335938,-68.029281616210938,-68.163124084472656,-67.783973693847656,-67.995712280273438,-68.144920349121094,-68.2425537109375,0
4.104,-66.474105834960938,-66.307579040527344,-66.27313232421875,-66.340133666992188,-66.024826049804688,-66.108566284179688,-66.322547912597656,-66.404685974121094,0
4.108,-63.038665771484375,-62.880485534667969,-62.852142333984375,-62.920207977294922,-62.713653564453125,-62.639934539794922,-62.938282012939453,-62.98016357421875,0
4.112,-63.024986267089844,-62.941692352294922,-62.88873291015625,-63.011241912841797,-62.854167938232422,-62.747673034667969,-63.05780029296875,-63.052112579345703,0
4.116,-69.013900756835938,-69.001304626464844,-68.972084045410156,-69.140419006347656,-68.952232360839844,-68.910873413085938,-69.128746032714844,-69.145469665527344,0
4.12,-67.574607849121094,-67.55194091796875,-67.556503295898438,-67.750083923339844,-67.540267944335938,-67.505516052246094,-67.636192321777344,-67.705062866210938,0
4.124,-64.980201721191406,-64.913658142089844,-64.879783630371094,-65.102462768554688,-64.926963806152344,-64.80999755859375,-64.956275939941406,-65.036033630371094,0
4.128,-60.6121826171875,-60.587821960449219,-60.419788360595703,-60.661155700683594,-60.564464569091797,-60.363391876220703,-60.557903289794922,-60.643878936767578,0
4.132,-60.072437286376953,-60.138599395751953,-59.825397491455078,-60.077655792236328,-60.036113739013672,-59.814960479736328,-60.009784698486328,-60.095417022705078,0
4.136,-66.10198974609375,-66.16741943359375,-65.830543518066406,-66.07427978515625,-66.023658752441406,-65.838233947753906,-66.045372009277344,-66.029624938964844,0
4.14,-65.079673767089844,-65.070152282714844,-64.84912109375,-65.047935485839844,-64.9346923828125,-64.816513061523438,-65.04376220703125,-64.87933349609375,0
4.144,-63.2481689453125,-63.177227020263672,-63.094146728515625,-63.246269226074219,-63.064929962158203,-62.980155944824219,-63.208404541015625,-63.014629364013672,0
4.148,-59.916778564453125,-59.7724609375,-59.793926239013672,-59.941856384277344,-59.745105743408203,-59.579845428466797,-59.850639343261719,-59.749809265136719,0
4.152,-60.242210388183594,-60.015331268310547,-60.131256103515625,-60.323631286621094,-60.125530242919922,-59.824554443359375,-60.141613006591797,-60.187644958496094,0
4.156,-66.951820373535156,-66.731002807617188,-66.905921936035156,-67.106712341308594,-66.902549743652344,-66.534713745117188,-66.82818603515625,-67.009361267089844,0
4.16,-66.13787841796875,-66.045089721679688,-66.22808837890625,-66.353073120117188,-66.146728515625,-65.845138549804688,-66.04833984375,-66.262008666992188,0
4.164,-63.86187744140625,-63.896781921386719,-64.095054626464844,-64.130638122558594,-63.8802490234375,-63.740562438964844,-63.803306579589844,-63.986553192138672,0
4.168,-60.168914794921875,-60.202415466308594,-60.451557159423828,-60.446613311767578,-60.110157012939453,-60.105052947998047,-60.065418243408203,-60.202014923095703,0
4.172,-60.33447265625,-60.253204345703125,-60.56842041015625,-60.59515380859375,-60.178680419921875,-60.197990417480469,-60.179859161376953,-60.257316589355469,0
4.176,-66.839523315429688,-66.601951599121094,-66.987571716308594,-67.058982849121094,-66.645286560058594,-66.580787658691406,-66.656845092773438,-66.728416442871094,0
4.18,-66.010780334472656,-65.647789001464844,-66.099449157714844,-66.123291015625,-65.8321533203125,-65.670204162597656,-65.811851501464844,-65.920639038085938,0
4.184,-63.97674560546875,-63.597282409667969,-64.052345275878906,-63.995502471923828,-63.851318359375,-63.716022491455078,-63.800346374511719,-63.931934356689453,0
4.188,-60.514892578125,-60.206695556640625,-60.574699401855469,-60.526580810546875,-60.443626403808594,-60.440876007080078,-60.36187744140625,-60.47552490234375,0
4.192,-60.71795654296875,-60.49285888671875,-60.774436950683594,-60.785423278808594,-60.677410125732422,-60.767448425292969,-60.601177215576172,-60.633403778076172,0
4.196,-67.275230407714844,-67.1302490234375,-67.37554931640625,-67.413063049316406,-67.267318725585938,-67.34124755859375,-67.286399841308594,-67.17083740234375,0
4.2,-66.688514709472656,-66.635780334472656,-66.861854553222656,-66.894081115722656,-66.717079162597656,-66.742660522460938,-66.88616943359375,-66.630043029785156,0
4.204,-65.001014709472656,-65.074874877929688,-65.2742919921875,-65.276466369628906,-65.031959533691406,-65.097312927246094,-65.340171813964844,-65.03973388671875,0
4.208,-61.249320983886719,-61.452350616455078,-61.606231689453125,-61.544036865234375,-61.244049072265625,-61.384449005126953,-61.633678436279297,-61.347728729248047,0
4.212,-60.031810760498047,-60.292591094970703,-60.409271240234375,-60.304340362548828,-59.977622985839844,-60.132366180419922,-60.35076904296875,-60.130870819091797,0
4.216,-65.31951904296875,-65.584205627441406,-65.695556640625,-65.608665466308594,-65.2225341796875,-65.395240783691406,-65.5347900390625,-65.43511962890625,0
4.22,-64.626693725585938,-64.85882568359375,-65.011207580566406,-64.949241638183594,-64.514938354492188,-64.759925842285156,-64.801498413085938,-64.781105041503906,0
4.224,-63.742698669433594,-63.846088409423828,-64.093917846679688,-64.047706604003906,-63.657218933105469,-63.956096649169922,-63.864288330078125,-63.91650390625,0
4.228,-61.145702362060547,-61.057456970214844,-61.354595184326172,-61.374565124511719,-61.088310241699219,-61.369346618652344,-61.129169464111328,-61.287952423095703,0
4.232,-60.38140869140625,-60.17169189453125,-60.370014190673828,-60.556083679199219,-60.316337585449219,-60.506061553955078,-60.22991943359375,-60.444110870361328,0
4.236,-65.28350830078125,-65.063522338867188,-65.085548400878906,-65.478073120117188,-65.188331604003906,-65.204086303710938,-65.065673828125,-65.2415771484375,0
4.24,-64.2611083984375,-64.0579833984375,-63.994548797607422,-64.491783142089844,-64.1309814453125,-63.925609588623047,-64.009361267089844,-64.079139709472656,0
4.244,-63.413818359375,-63.197338104248047,-63.185588836669922,-63.656604766845703,-63.272613525390625,-62.866668701171875,-63.104972839355469,-63.075939178466797,0
4.248,-61.113330841064453,-60.860828399658203,-60.949546813964844,-61.321868896484375,-60.979785919189453,-60.472095489501953,-60.762157440185547,-60.67926025390625,0
4.252,-60.745689392089844,-60.460651397705078,-60.62237548828125,-60.857776641845703,-60.598400115966797,-60.168994903564453,-60.455780029296875,-60.330810546875,0
4.256,-66.054931640625,-65.739913940429688,-65.910865783691406,-66.02960205078125,-65.877914428710938,-65.637191772460938,-65.885665893554688,-65.738624572753906,0
4.26,-65.162376403808594,-64.827194213867188,-64.931617736816406,-65.033615112304688,-64.978233337402344,-64.851661682128906,-65.090744018554688,-64.956893920898438,0
4.264,-63.802421569824219,-63.542163848876953,-63.531269073486328,-63.695404052734375,-63.675689697265625,-63.549671173095703,-63.85357666015625,-63.712635040283203,0
4.268,-60.371875762939453,-60.279258728027344,-60.183116912841797,-60.371879577636719,-60.363964080810547,-60.19378662109375,-60.534934997558594,-60.392650604248047,0
4.272,-58.642162322998047,-58.702568054199219,-58.591655731201172,-58.72064208984375,-58.733695983886719,-58.524986267089844,-58.783256530761719,-58.729259490966797,0
4.276,-63.165149688720703,-63.325225830078125,-63.233440399169922,-63.266624450683594,-63.298736572265625,-63.088207244873047,-63.206809997558594,-63.265636444091797,0
4.28,-62.303302764892578,-62.536853790283203,-62.492725372314453,-62.449634552001953,-62.48638916015625,-62.311412811279297,-62.321849822998047,-62.415313720703125,0
4.284,-61.452228546142578,-61.735576629638672,-61.763416290283203,-61.673236846923828,-61.715442657470703,-61.597736358642578,-61.517967224121094,-61.584095001220703,0
4.288,-58.673545837402344,-58.947673797607422,-59.032135009765625,-58.940521240234375,-58.979900360107422,-58.9342041015625,-58.77667236328125,-58.828205108642578,0
4.292,-57.046257019042969,-57.275829315185547,-57.423015594482422,-57.407360076904297,-57.349040985107422,-57.413349151611328,-57.221832275390625,-57.296588897705078,0
4.296,-61.065013885498047,-61.277580261230469,-61.478466033935547,-61.550811767578125,-61.330364227294922,-61.54449462890625,-61.306171417236328,-61.443065643310547,0
4.3,-59.856578826904297,-60.048240661621094,-60.234710693359375,-60.326591491699219,-60.011829376220703,-60.306804656982422,-60.005748748779297,-60.270221710205078,0
4.304,-59.342456817626953,-59.4603271484375,-59.626110076904297,-59.683769226074219,-59.347454071044922,-59.573040008544922,-59.284912109375,-59.694866180419922,0
4.308,-57.290245056152344,-57.335685729980469,-57.520702362060547,-57.541278839111328,-57.205158233642578,-57.306385040283203,-57.099346160888672,-57.548789978027344,0
4.312,-55.983634948730469,-55.986747741699219,-56.188243865966797,-56.20599365234375,-55.91326904296875,-55.946647644042969,-55.789634704589844,-56.133995056152344,0
4.316,-60.028404235839844,-59.988079071044922,-60.165000915527344,-60.220439910888672,-60.001972198486328,-60.044181823730469,-59.841899871826172,-60.057952880859375,0
4.32,-59.061180114746094,-59.010456085205078,-59.087566375732422,-59.217113494873047,-59.050609588623047,-59.150714874267578,-58.87554931640625,-59.015594482421875,0
4.324,-59.225078582763672,-59.197559356689453,-59.151214599609375,-59.350818634033203,-59.210826873779297,-59.400188446044922,-59.098278045654297,-59.154521942138672,0
4.328,-58.270000457763672,-58.263336181640625,-58.154430389404297,-58.335624694824219,-58.234020233154297,-58.489990234375,-58.194110870361328,-58.158935546875,0
4.332,-57.683422088623047,-57.690113067626953,-57.582080841064453,-57.669036865234375,-57.651390075683594,-57.85650634765625,-57.620048522949219,-57.541252136230469,0
4.336,-61.627025604248047,-61.603923797607422,-61.545207977294922,-61.553985595703125,-61.640361785888672,-61.71759033203125,-61.607135772705078,-61.509300231933594,0
4.34,-60.149620056152344,-60.058006286621094,-60.071586608886719,-60.063945770263672,-60.222312927246094,-60.192737579345703,-60.20751953125,-60.103466033935547,0
4.344,-60.043144226074219,-59.868450164794922,-59.937461853027344,-59.96923828125,-60.161327362060547,-60.071117401123047,-60.154956817626953,-60.116962432861328,0
4.348,-59.328826904296875,-59.064556121826172,-59.144737243652344,-59.229381561279297,-59.453216552734375,-59.354198455810547,-59.450164794921875,-59.490234375,0
4.352,-58.930198669433594,-58.620288848876953,-58.635509490966797,-58.782402038574219,-59.046775817871094,-58.956676483154297,-59.028373718261719,-59.052661895751953,0
4.356,-62.812114715576172,-62.515819549560547,-62.432060241699219,-62.625572204589844,-62.913555145263672,-62.787017822265625,-62.842121124267578,-62.831348419189453,0
4.36,-61.238433837890625,-60.996929168701172,-60.852436065673828,-61.040397644042969,-61.33062744140625,-61.103557586669922,-61.188648223876953,-61.201927185058594,0
4.364,-60.714191436767578,-60.539562225341797,-60.403430938720703,-60.572429656982422,-60.854389190673828,-60.521862030029297,-60.653575897216797,-60.70306396484375,0
4.368,-59.088214874267578,-58.942771911621094,-58.903068542480469,-59.0211181640625,-59.307792663574219,-58.957202911376953,-59.084980010986328,-59.15045166015625,0
4.372,-57.641979217529297,-57.488487243652344,-57.553184509277344,-57.603809356689453,-57.920665740966797,-57.645244598388672,-57.687736511230469,-57.792682647705078,0
4.376,-60.961235046386719,-60.773235321044922,-60.877216339111328,-60.909423828125,-61.258201599121094,-61.067058563232422,-60.989372253417969,-61.147911071777344,0
4.38,-59.38580322265625,-59.149192810058594,-59.2801513671875,-59.305633544921875,-59.680351257324219,-59.529533386230469,-59.3768310546875,-59.539051055908203,0
4.384,-59.168010711669922,-58.906085968017578,-59.093334197998047,-59.122020721435547,-59.455425262451172,-59.363395690917969,-59.185932159423828,-59.31756591796875,0
4.388,-58.047386169433594,-57.805614471435547,-58.056610107421875,-58.12005615234375,-58.312419891357422,-58.353385925292969,-58.151336669921875,-58.227710723876953,0
4.392,-56.937938690185547,-56.805309295654297,-57.078716278076172,-57.174102783203125,-57.231884002685547,-57.388263702392578,-57.127185821533203,-57.165283203125,0
4.396,-60.604595184326172,-60.666099548339844,-60.869651794433594,-61.002338409423828,-60.99481201171875,-61.171459197998047,-60.817394256591797,-60.924724578857422,0
4.4,-59.710224151611328,-59.914604187011719,-60.002490997314453,-60.179931640625,-60.147624969482422,-60.301105499267578,-59.861083984375,-60.089580535888672,0
4.404,-60.155712127685547,-60.369041442871094,-60.392326354980469,-60.583366394042969,-60.535411834716797,-60.666698455810547,-60.198955535888672,-60.516551971435547,0
4.408,-59.169147491455078,-59.327808380126953,-59.313743591308594,-59.498527526855469,-59.435688018798828,-59.52587890625,-59.109893798828125,-59.492485046386719,0
4.412,-57.337177276611328,-57.433097839355469,-57.401203155517578,-57.5625,-57.479877471923828,-57.529327392578125,-57.238758087158203,-57.635337829589844,0
4.416,-59.806621551513672,-59.839397430419922,-59.851032257080078,-59.923553466796875,-59.879173278808594,-59.886009216308594,-59.743297576904297,-60.101341247558594,0
4.42,-57.653301239013672,-57.669780731201172,-57.725666046142578,-57.651115417480469,-57.795928955078125,-57.696708679199219,-57.674060821533203,-57.96636962890625,0
4.424,-57.143394470214844,-57.200042724609375,-57.241046905517578,-57.045318603515625,-57.441162109375,-57.217376708984375,-57.270530700683594,-57.468315124511719,0
4.428,-56.176139831542969,-56.240623474121094,-56.242504119873047,-56.019397735595703,-56.535472869873047,-56.234210968017578,-56.319355010986328,-56.43212890625,0
4.432,-55.089733123779297,-55.129753112792969,-55.110523223876953,-54.928398132324219,-55.3543701171875,-55.022083282470703,-55.098308563232422,-55.215850830078125,0
4.436,-58.478202819824219,-58.587230682373047,-58.521324157714844,-58.387157440185547,-58.596233367919922,-58.288688659667969,-58.337604522705078,-58.546497344970703,0
4.44,-57.147911071777344,-57.384307861328125,-57.232330322265625,-57.136566162109375,-57.157154083251953,-56.946380615234375,-56.963127136230469,-57.229942321777344,0
4.444,-57.020214080810547,-57.28631591796875,-57.089324951171875,-57.036216735839844,-56.969715118408203,-56.906974792480469,-56.865989685058594,-57.117759704589844,0
4.448,-56.119476318359375,-56.321708679199219,-56.160087585449219,-56.140522003173828,-56.054119110107422,-56.096435546875,-56.02484130859375,-56.245109558105469,0
4.452,-55.031360626220703,-55.160980224609375,-55.084869384765625,-55.070117950439453,-54.985893249511719,-55.050682067871094,-54.999168395996094,-55.223644256591797,0
