Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08, Ch09
18.372,1.4326353073120117,6.5108413696289062,4.811121940612793,577.6683349609375,384.26699829101562,5.5286026000976562,16.739461898803711,618.4490966796875,0
18.376,3.286984920501709,7.6118674278259277,5.4999403953552246,559.15155029296875,384.57901000976562,6.1721091270446777,17.313669204711914,598.89337158203125,0
18.38,4.8167586326599121,8.72210693359375,5.9936742782592773,538.9344482421875,378.14224243164062,7.0653905868530273,18.030782699584961,578.2376708984375,0
18.384,4.0795693397521973,8.4459457397460938,5.9099831581115723,520.7493896484375,365.40103149414062,7.4914541244506836,18.396194458007812,559.96551513671875,0
18.388,4.5819945335388184,8.3723573684692383,6.0230560302734375,504.34805297851562,355.84652709960938,6.7940397262573242,18.620697021484375,542.0115966796875,0
18.392,2.1835594177246094,7.2126302719116211,5.4153761863708496,484.1181640625,350.09051513671875,3.3556969165802002,18.812759399414062,521.8631591796875,0
18.396,2.0611851215362549,7.1072721481323242,5.4258866310119629,461.40591430664062,338.175537109375,-1.6503537893295288,19.422704696655273,498.60986328125,0
18.4,2.2112541198730469,7.2394905090332031,5.193354606628418,439.30459594726562,324.50399780273438,-5.3377137184143066,20.023828506469727,476.76449584960938,0
18.404,1.0637544393539429,6.3655600547790527,4.6137962341308594,418.29507446289062,311.54266357421875,-6.2957563400268555,20.39129638671875,456.53802490234375,0
18.408,1.6146469116210938,5.6823272705078125,4.3488121032714844,397.773193359375,300.490966796875,-4.5471663475036621,20.525360107421875,435.99209594726562,0
18.412,-0.79491680860519409,3.8105068206787109,3.3533813953399658,375.63525390625,290.155517578125,-1.636696457862854,20.132858276367188,415.98089599609375,0
18.416,-0.99874782562255859,3.2787272930145264,3.163954496383667,354.2275390625,274.02578735351562,1.2706142663955688,19.850625991821289,395.87152099609375,0
18.42,-1.1045567989349365,3.2930159568786621,2.973402738571167,337.38226318359375,259.02557373046875,2.7968368530273438,19.603603363037109,380.49481201171875,0
18.424,-2.690284252166748,2.4822852611541748,2.6050853729248047,326.21987915039062,251.20707702636719,2.5886237621307373,19.304931640625,370.48162841796875,0
18.428,-2.0589339733123779,2.3139400482177734,2.9238638877868652,317.21966552734375,250.423828125,2.0687339305877686,19.185836791992188,360.58056640625,0
18.432,-3.6616611480712891,1.1955896615982056,2.7476775646209717,305.654541015625,250.98153686523438,1.5257358551025391,18.842992782592773,348.83096313476562,0
18.436,-3.1485435962677002,0.91532278060913086,3.0378665924072266,291.74618530273438,246.66952514648438,1.2599859237670898,18.389659881591797,333.00967407226562,0
18.44,-2.6551737785339355,0.91557425260543823,2.9583773612976074,275.25820922851562,242.12777709960938,1.1030670404434204,17.665386199951172,315.10833740234375,0
18.444,-2.8348751068115234,0.7953113317489624,2.7619979381561279,256.68499755859375,235.79536437988281,0.91966533660888672,17.032283782958984,296.38836669921875,0
18.448,-0.34153479337692261,1.6774060726165771,3.0786833763122559,237.9927978515625,227.7574462890625,1.2292162179946899,16.919759750366211,277.5380859375,0
18.452,-0.63196086883544922,0.94339561462402344,2.4032528400421143,219.718017578125,220.41403198242188,1.6677013635635376,16.962184906005859,261.62274169921875,0
18.456,0.71510028839111328,0.45093345642089844,2.1637065410614014,203.60945129394531,211.2410888671875,2.7953040599822998,17.480779647827148,247.23442077636719,0
18.46,1.5905885696411133,0.20442315936088562,1.8883779048919678,188.96920776367188,203.95951843261719,4.381711483001709,18.227468490600586,234.6671142578125,0
18.464,0.89244097471237183,0.084345124661922455,1.7121036052703857,174.42488098144531,196.04692077636719,5.4951848983764648,19.068841934204102,222.32600402832031,0
18.468,2.2364909648895264,1.4277999401092529,2.2748177051544189,159.6466064453125,185.63883972167969,6.4640998840332031,19.929693222045898,208.22224426269531,0
18.472,0.75972223281860352,1.6165930032730103,2.0809001922607422,144.13850402832031,174.16215515136719,7.6024231910705566,20.206888198852539,194.13728332519531,0
18.476,0.93072843551635742,2.0752501487731934,2.3154022693634033,129.71223449707031,159.57402038574219,9.5461301803588867,20.290063858032227,179.07858276367188,0
18.48,0.74412316083908081,2.2691562175750732,2.4084258079528809,116.8519287109375,147.05563354492188,11.477636337280273,20.218318939208984,165.83932495117188,0
18.484,-0.52483022212982178,1.9713138341903687,2.5762703418731689,105.75717926025391,138.54032897949219,12.336273193359375,20.226068496704102,155.32878112792969,0
18.488,0.74810981750488281,2.9925320148468018,3.4252879619598389,96.317237854003906,133.72294616699219,12.693130493164062,20.508144378662109,145.7244873046875,0
18.492,-0.87406426668167114,2.8972983360290527,3.3175117969512939,87.176437377929688,131.51310729980469,12.859817504882812,20.445550918579102,138.11279296875,0
18.496,-1.3399156332015991,2.8805155754089355,3.3940360546112061,78.531044006347656,128.69096374511719,13.290267944335938,20.288650512695312,130.321533203125,0
18.5,-2.428114652633667,2.3961174488067627,2.9814448356628418,69.1070556640625,128.09968566894531,13.243077278137207,19.979192733764648,122.72037506103516,0
18.504,-4.9986815452575684,0.93663090467453003,2.0963401794433594,58.785747528076172,126.69236755371094,12.153254508972168,19.601959228515625,114.72052001953125,0
18.508,-5.625180721282959,0.14204764366149902,1.4740073680877686,48.364768981933594,122.57518005371094,11.059460639953613,19.339807510375977,105.53240966796875,0
18.512,-8.3421525955200195,-1.2816150188446045,0.13581180572509766,37.477466583251953,117.61002349853516,10.518529891967773,19.138458251953125,97.9466552734375,0
18.516,-7.7231650352478027,-1.0866909027099609,-0.16441409289836884,27.596878051757812,110.71507263183594,11.274884223937988,19.832956314086914,90.72320556640625,0
18.52,-5.9870214462280273,-0.19243626296520233,-0.17078113555908203,19.072290420532227,106.34128570556641,12.722999572753906,21.060470581054688,85.352684020996094,0
18.524,-4.429349422454834,0.28283238410949707,-0.26135596632957458,11.99260425567627,105.05832672119141,13.994565010070801,22.241546630859375,81.417037963867188,0
18.528,-0.37847298383712769,1.1115424633026123,0.042910207062959671,5.0764632225036621,106.20034027099609,15.306982040405273,23.200576782226562,75.405563354492188,0
18.532,-0.58060073852539062,-0.56172209978103638,-0.79950952529907227,-3.8786654472351074,107.62973785400391,15.846260070800781,23.240764617919922,67.686996459960938,0
18.536,-0.76080816984176636,-2.3969929218292236,-1.3893579244613647,-13.350756645202637,105.40793609619141,15.807589530944824,22.802669525146484,57.692474365234375,0
18.54,-1.088854193687439,-3.3494670391082764,-1.7677459716796875,-23.226070404052734,104.69844818115234,15.77934741973877,22.405773162841797,47.887378692626953,0
18.544,-1.3241603374481201,-3.6112315654754639,-1.7171611785888672,-33.916778564453125,105.27439117431641,15.934904098510742,22.412288665771484,38.235008239746094,0
18.548,1.9105088710784912,-2.3394978046417236,-0.85011881589889526,-45.311241149902344,105.09619140625,16.497339248657227,22.907253265380859,26.965627670288086,0
18.552,3.0695488452911377,-1.9868857860565186,-0.62090432643890381,-57.464641571044922,102.95848083496094,16.864721298217773,23.484222412109375,16.598949432373047,0
18.556,5.7568044662475586,-1.1577320098876953,0.20979778468608856,-68.160140991210938,98.914878845214844,17.495904922485352,24.376708984375,6.7074918746948242,0
18.56,7.1930885314941406,-0.8659137487411499,0.71755522489547729,-79.240943908691406,100.43589019775391,18.478677749633789,25.068536758422852,-3.5000724792480469,0
18.564,6.6991639137268066,-1.5725806951522827,0.70979529619216919,-93.50555419921875,101.99578857421875,19.445785522460938,25.373971939086914,-17.094015121459961,0
18.568,8.6185684204101562,-1.2285661697387695,1.0549548864364624,-109.28762054443359,96.926979064941406,20.626306533813477,25.633539199829102,-33.697715759277344,0
18.572,8.2166242599487305,-1.6571979522705078,0.71952134370803833,-123.11920166015625,87.634742736816406,21.420801162719727,25.682046890258789,-46.788238525390625,0
18.576,9.6715221405029297,-1.2628812789916992,1.0343427658081055,-132.12104797363281,79.644821166992188,22.203847885131836,25.996288299560547,-55.953369140625,0
18.58,10.885457992553711,-0.63129252195358276,1.3849769830703735,-140.01875305175781,80.999290466308594,23.285684585571289,26.515359878540039,-63.562946319580078,0
18.584,11.339444160461426,-0.071498453617095947,1.9304612874984741,-151.2554931640625,83.87225341796875,24.541036605834961,27.319082260131836,-74.439430236816406,0
18.588,14.48541259765625,1.6734756231307983,3.2092375755310059,-164.25703430175781,80.43310546875,25.971126556396484,28.410961151123047,-89.136390686035156,0
18.592,14.070782661437988,1.3963832855224609,3.3041622638702393,-174.85603332519531,73.004928588867188,26.421758651733398,28.801626205444336,-101.25131988525391,0
18.596,13.67341423034668,0.23339541256427765,3.016495943069458,-179.84030151367188,65.0302734375,26.022445678710938,28.502023696899414,-109.68624114990234,0
18.6,11.957450866699219,-1.4377820491790771,1.9382054805755615,-181.98503112792969,63.186016082763672,25.321752548217773,27.699365615844727,-114.48989105224609,0
18.604,9.387451171875,-2.7686119079589844,0.8887556791305542,-184.97785949707031,63.504791259765625,24.727127075195312,26.955453872680664,-118.78353118896484,0
18.608,10.632349967956543,-1.6565796136856079,1.253679633140564,-189.66850280761719,61.404083251953125,25.025543212890625,26.91046142578125,-125.13798522949219,0
18.612,10.524251937866211,-0.82534539699554443,1.7000408172607422,-195.34469604492188,58.424957275390625,25.645843505859375,27.178310394287109,-130.43844604492188,0
18.616,12.21458911895752,0.40468248724937439,2.8598556518554688,-199.82405090332031,55.138023376464844,26.443258285522461,27.700277328491211,-135.3724365234375,0
18.62,12.816668510437012,0.96937501430511475,3.3028957843780518,-204.52665710449219,54.710552215576172,26.971048355102539,27.918787002563477,-139.89521789550781,0
18.624,11.623461723327637,0.40827378630638123,2.7679805755615234,-210.10324096679688,53.46673583984375,26.858139038085938,27.678482055664062,-144.8489990234375,0
18.628,13.207865715026855,1.062382698059082,2.6389784812927246,-214.72421264648438,51.072113037109375,26.930385589599609,27.579513549804688,-150.32015991210938,0
18.632,13.263364791870117,1.5457420349121094,2.4149417877197266,-217.7017822265625,50.984455108642578,27.116832733154297,27.707651138305664,-153.08662414550781,0
18.636,15.639483451843262,3.0260043144226074,3.3200984001159668,-218.54533386230469,51.972576141357422,27.607311248779297,28.272485733032227,-155.2548828125,0
18.64,17.108652114868164,3.9280807971954346,4.1436147689819336,-220.20346069335938,55.220386505126953,28.150094985961914,28.797430038452148,-157.79804992675781,0
18.644,15.858431816101074,3.1907265186309814,4.417757511138916,-224.489501953125,56.260486602783203,28.240962982177734,28.935756683349609,-161.97126770019531,0
18.648,15.39946460723877,2.4716575145721436,4.6619057655334473,-230.12911987304688,54.711803436279297,28.013076782226562,28.543970108032227,-168.28569030761719,0
18.652,11.88386058807373,0.58880823850631714,3.8742916584014893,-236.62873840332031,52.554889678955078,27.142385482788086,27.514902114868164,-174.1024169921875,0
18.656,10.919570922851562,0.31715530157089233,3.7859821319580078,-242.592529296875,47.744800567626953,26.432235717773438,26.822067260742188,-180.57148742675781,0
18.66,10.464208602905273,1.1175251007080078,3.7111542224884033,-248.4783935546875,45.16302490234375,26.082391738891602,26.452804565429688,-186.27592468261719,0
18.664,9.1025924682617188,1.704603910446167,3.3919689655303955,-254.697998046875,43.830467224121094,25.636043548583984,26.128210067749023,-191.7691650390625,0
18.668,10.213557243347168,3.2857944965362549,3.5570595264434814,-260.80780029296875,42.227508544921875,25.400177001953125,25.905269622802734,-198.35995483398438,0
18.672,8.7036943435668945,3.5360674858093262,2.9446055889129639,-267.20330810546875,40.173107147216797,24.909200668334961,25.411172866821289,-203.52534484863281,0
18.676,8.7831935882568359,3.7297878265380859,2.6810867786407471,-272.47836303710938,34.60205078125,24.343856811523438,24.976922988891602,-208.64619445800781,0
18.68,8.4825267791748047,3.5376029014587402,2.1346397399902344,-277.262451171875,29.374460220336914,23.8228759765625,24.570846557617188,-213.21994018554688,0
18.684,7.1837348937988281,3.1339714527130127,1.6219499111175537,-282.40301513671875,23.129587173461914,23.408779144287109,24.333892822265625,-218.16206359863281,0
18.688,8.5572786331176758,4.2800483703613281,2.0982418060302734,-286.71176147460938,15.368664741516113,23.594091415405273,24.469966888427734,-223.95980834960938,0
18.692,7.5658087730407715,4.4336762428283691,2.2150912284851074,-289.08285522460938,9.7014055252075195,23.681203842163086,24.468835830688477,-226.90141296386719,0
18.696,8.4614534378051758,4.7440605163574219,2.8229274749755859,-287.890625,4.9274611473083496,23.450384140014648,24.282461166381836,-228.17636108398438,0
18.7,8.9990873336791992,4.4003386497497559,2.7655212879180908,-283.90103149414062,2.9251842498779297,22.687841415405273,23.453670501708984,-226.92236328125,0
18.704,8.2543363571166992,3.1306807994842529,2.1318843364715576,-278.516357421875,2.5943095684051514,21.61102294921875,22.307205200195312,-223.79890441894531,0
18.708,10.046940803527832,3.4030773639678955,2.1842868328094482,-273.40859985351562,2.8784339427947998,21.030588150024414,21.623516082763672,-221.42919921875,0
18.712,9.736811637878418,3.7970974445343018,2.0881705284118652,-270.66015625,4.4927992820739746,20.576168060302734,21.290582656860352,-218.8687744140625,0
18.716,11.344757080078125,5.2710981369018555,3.0350883007049561,-269.86639404296875,4.3256492614746094,20.466897964477539,21.558618545532227,-218.41195678710938,0
18.72,12.061551094055176,6.2746162414550781,3.8598620891571045,-270.67373657226562,3.0479121208190918,20.480880737304688,21.983938217163086,-218.46406555175781,0
18.724,11.368746757507324,6.7620887756347656,4.3990654945373535,-271.90634155273438,0.23716942965984344,20.328866958618164,22.387273788452148,-217.96354675292969,0
18.728,13.57288646697998,8.9303493499755859,5.4148979187011719,-273.13021850585938,-2.8018817901611328,20.514171600341797,22.982921600341797,-218.491455078125,0
18.732,13.649157524108887,10.375658988952637,5.7510099411010742,-275.18759155273438,-4.0926580429077148,20.853252410888672,23.521358489990234,-218.75175476074219,0
18.736,15.349746704101562,12.076047897338867,6.7726516723632812,-276.03695678710938,-7.0365967750549316,21.523799896240234,24.195709228515625,-219.56600952148438,0
18.74,15.825492858886719,12.636716842651367,7.4456887245178223,-273.71551513671875,-9.787531852722168,21.876104354858398,24.384103775024414,-217.23214721679688,0
18.744,14.061553955078125,11.388420104980469,7.4189848899841309,-267.83905029296875,-10.340087890625,21.459024429321289,23.863260269165039,-210.89228820800781,0
18.748,14.190915107727051,10.693609237670898,7.5330543518066406,-260.88955688476562,-8.3370866775512695,20.967144012451172,23.115383148193359,-204.74072265625,0
18.752,11.71113395690918,9.2488069534301758,6.775115966796875,-256.53793334960938,-5.3075804710388184,20.247341156005859,22.208480834960938,-200.17399597167969,0
18.756,10.983716011047363,8.8491668701171875,6.3705534934997559,-254.779052734375,-5.5108094215393066,19.495449066162109,21.451152801513672,-199.88798522949219,0
18.76,10.093708992004395,8.9274368286132812,5.6690092086791992,-254.461669921875,-6.8556151390075684,18.701757431030273,20.628152847290039,-201.100830078125,0
18.764,8.3983211517333984,8.8388881683349609,4.9178342819213867,-253.84228515625,-9.4507217407226562,18.019313812255859,19.964788436889648,-201.70893859863281,0
18.768,9.1670103073120117,9.572723388671875,4.8591032028198242,-252.0718994140625,-13.323036193847656,17.972146987915039,19.640392303466797,-201.853271484375,0
18.772,7.3492460250854492,8.8260087966918945,4.1638975143432617,-249.89945983886719,-15.960261344909668,17.902318954467773,19.210409164428711,-199.1414794921875,0
18.776,7.1313591003417969,8.280003547668457,3.9896633625030518,-247.66476440429688,-18.549224853515625,17.713460922241211,18.9708251953125,-196.60453796386719,0
18.78,5.8869819641113281,7.33563232421875,3.4219577312469482,-246.9720458984375,-19.693939208984375,17.118566513061523,18.566171646118164,-194.40353393554688,0
18.784,3.0259959697723389,5.7749581336975098,2.4080295562744141,-247.55908203125,-20.394512176513672,15.946780204772949,17.8590087890625,-192.21025085449219,0
18.788,2.8739109039306641,5.4670982360839844,1.8239036798477173,-247.56571960449219,-21.200037002563477,14.852615356445312,17.086528778076172,-190.46223449707031,0
18.792,0.87015056610107422,4.5374283790588379,0.66827857494354248,-245.9132080078125,-20.610647201538086,13.697827339172363,16.087942123413086,-186.43603515625,0
18.796,1.506614089012146,4.7714300155639648,0.41675299406051636,-242.04537963867188,-21.048944473266602,12.860389709472656,15.463704109191895,-182.55390930175781,0
18.8,2.4552001953125,5.3027677536010742,0.38325819373130798,-237.71003723144531,-21.634588241577148,12.346957206726074,15.234840393066406,-178.84970092773438,0
18.804,2.3567600250244141,5.063199520111084,0.4921833872795105,-233.83984375,-22.509695053100586,12.004696846008301,15.405764579772949,-175.91879272460938,0
18.808,4.190035343170166,5.1969237327575684,1.246860146522522,-230.50729370117188,-24.247222900390625,12.012136459350586,15.884671211242676,-174.95320129394531,0
18.812,2.664078950881958,3.7586283683776855,1.1283174753189087,-227.62870788574219,-25.24462890625,11.627525329589844,15.965690612792969,-172.48779296875,0
18.816,2.6463623046875,3.1233310699462891,1.3668375015258789,-224.22529602050781,-26.041610717773438,11.135414123535156,15.849037170410156,-169.89677429199219,0
18.82,2.9774990081787109,3.4782536029815674,1.4949554204940796,-221.1119384765625,-24.966640472412109,10.830060005187988,15.581669807434082,-166.96101379394531,0
18.824,2.9208292961120605,4.3750066757202148,1.8533506393432617,-218.4539794921875,-23.989618301391602,10.768667221069336,15.566595077514648,-164.25827026367188,0
18.828,5.2214202880859375,6.5762543678283691,3.0572483539581299,-215.71420288085938,-25.672836303710938,11.145161628723145,15.999455451965332,-162.77754211425781,0
18.832,4.803797721862793,7.5756430625915527,3.4745776653289795,-213.24092102050781,-28.010101318359375,11.269413948059082,16.240396499633789,-159.63835144042969,0
18.836,6.3847413063049316,9.008387565612793,4.2032127380371094,-211.136962890625,-30.404027938842773,11.368215560913086,16.478984832763672,-157.411865234375,0
18.84,7.317957878112793,9.8555679321289062,4.3808164596557617,-209.82011413574219,-31.134973526000977,11.357342720031738,16.481378555297852,-155.63021850585938,0
18.844,6.0752959251403809,9.2875499725341797,3.9010615348815918,-208.08598327636719,-31.097009658813477,10.953458786010742,16.226648330688477,-153.6568603515625,0
18.848,6.0521202087402344,9.061549186706543,3.629096508026123,-204.56918334960938,-31.229305267333984,10.586329460144043,15.984106063842773,-152.08615112304688,0
18.852,2.9282448291778564,7.8858222961425781,2.7972922325134277,-199.50605773925781,-29.839868545532227,10.225359916687012,15.73231315612793,-148.13253784179688,0
18.856,2.3537776470184326,8.1311922073364258,3.1571700572967529,-193.63005065917969,-27.828588485717773,10.517087936401367,16.166255950927734,-144.3375244140625,0
18.86,2.6219227313995361,8.8133678436279297,3.8775520324707031,-188.85693359375,-24.694116592407227,11.232124328613281,16.933507919311523,-140.69267272949219,0
18.864,1.866538405418396,8.5218029022216797,4.4174385070800781,-185.38069152832031,-21.791866302490234,11.574310302734375,17.487268447875977,-137.24374389648438,0
18.868,2.5438549518585205,9.337794303894043,5.0770835876464844,-182.23348999023438,-20.193405151367188,11.570632934570312,17.684383392333984,-134.61259460449219,0
18.872,-0.064845681190490723,11.121040344238281,4.420473575592041,-179.318603515625,-18.903347015380859,10.837374687194824,17.166366577148438,-130.06588745117188,0
18.876,-0.49857139587402344,15.84278678894043,3.931027889251709,-176.38240051269531,-19.036214828491211,9.9052705764770508,16.481222152709961,-126.30722808837891,0
18.88,-0.47357726097106934,20.877725601196289,3.3422348499298096,-173.75679016113281,-18.573709487915039,9.0875167846679688,15.696597099304199,-122.83518981933594,0
18.884,-1.5874536037445068,23.312387466430664,2.6036109924316406,-170.92245483398438,-17.518844604492188,8.0861129760742188,14.770284652709961,-119.58526611328125,0
18.888,-1.1162364482879639,23.274547576904297,2.1673634052276611,-167.6605224609375,-17.013626098632812,7.0118255615234375,13.796028137207031,-118.16270446777344,0
18.892,-3.7616500854492188,19.451227188110352,0.94908654689788818,-164.04988098144531,-15.765380859375,5.6683211326599121,12.660543441772461,-115.81154632568359,0
18.896,-4.1943168640136719,15.99474048614502,0.5928991436958313,-159.37821960449219,-14.407101631164551,4.7583198547363281,12.08881950378418,-113.84476470947266,0
18.9,-3.8212025165557861,13.964111328125,0.57777833938598633,-154.74348449707031,-12.048418998718262,4.4975738525390625,12.07988452911377,-111.23984527587891,0
18.904,-3.4801342487335205,12.346423149108887,0.69882661104202271,-151.06396484375,-10.385726928710938,4.4204444885253906,12.316680908203125,-108.63230133056641,0
18.908,-0.23582930862903595,11.531736373901367,1.3593486547470093,-148.82345581054688,-11.025141716003418,4.4001693725585938,12.514452934265137,-108.61637878417969,0
18.912,0.181831955909729,9.19049072265625,1.2446886301040649,-147.97343444824219,-12.180038452148438,3.993208646774292,12.251205444335938,-109.03853607177734,0
18.916,1.4266983270645142,7.2751402854919434,1.6202058792114258,-147.13041687011719,-13.959149360656738,3.7171509265899658,12.099963188171387,-110.86442565917969,0
18.92,1.2089914083480835,5.6021256446838379,1.8849443197250366,-146.4560546875,-14.971960067749023,3.7788429260253906,12.183036804199219,-111.89608001708984,0
18.924,-0.39174813032150269,4.2974076271057129,2.3098807334899902,-145.98764038085938,-16.171585083007812,4.0957784652709961,12.63410472869873,-111.54856872558594,0
18.928,1.1732648611068726,5.0271024703979492,3.5385169982910156,-145.18586730957031,-18.695583343505859,4.8925313949584961,13.438377380371094,-111.45273590087891,0
18.932,0.77867937088012695,4.6650328636169434,3.916550874710083,-143.50898742675781,-20.257532119750977,5.5233473777770996,13.961362838745117,-109.64534759521484,0
18.936,1.6486308574676514,3.4494540691375732,4.2668700218200684,-140.18896484375,-21.164581298828125,5.7360000610351562,14.184414863586426,-108.81362152099609,0
18.94,0.68013030290603638,0.64319658279418945,3.5460848808288574,-135.923095703125,-20.627553939819336,5.0137825012207031,13.549461364746094,-107.71958160400391,0
18.944,-2.4872386455535889,-2.7018656730651855,2.0321254730224609,-131.4556884765625,-18.616353988647461,3.4341635704040527,12.299131393432617,-105.40013122558594,0
18.948,-2.7610411643981934,-3.495042085647583,1.346443772315979,-127.74008941650391,-16.485149383544922,2.1802158355712891,11.468816757202148,-103.34721374511719,0
18.952,-4.4156227111816406,-3.9195022583007812,0.73281985521316528,-124.91689300537109,-13.496394157409668,1.2810001373291016,11.065732955932617,-99.475013732910156,0
18.956,-3.7327015399932861,-3.5943176746368408,1.0739034414291382,-121.68304443359375,-10.588892936706543,0.74420356750488281,10.989499092102051,-96.069480895996094,0
18.96,-3.7400219440460205,-3.8761398792266846,1.222559928894043,-118.08730316162109,-7.4994468688964844,0.39216724038124084,10.793238639831543,-92.058761596679688,0
18.964,-5.5778427124023438,-5.0470633506774902,1.0835872888565063,-114.21053314208984,-4.4183988571166992,0.079480826854705811,10.569623947143555,-87.218673706054688,0
18.968,-5.1964926719665527,-5.2040238380432129,1.4338392019271851,-110.66954040527344,-2.6554298400878906,0.11208449304103851,10.545100212097168,-83.611679077148438,0
18.972,-6.9551610946655273,-6.4984502792358398,1.1137176752090454,-108.31785583496094,-1.6999845504760742,0.13787572085857391,10.434669494628906,-79.376220703125,0
18.976,-6.3489317893981934,-7.3259034156799316,1.4055233001708984,-106.76773834228516,-2.2720603942871094,0.38161811232566833,10.64654541015625,-76.903732299804688,0
18.98,-5.6537322998046875,-7.953641414642334,1.4774373769760132,-105.71389007568359,-3.1395866870880127,0.6143946647644043,10.885412216186523,-74.869483947753906,0
18.984,-5.9328842163085938,-8.6851425170898438,1.1137692928314209,-104.01625823974609,-3.4730651378631592,0.46488571166992188,10.889460563659668,-72.2677001953125,0
18.988,-3.6838698387145996,-7.9952826499938965,1.1436309814453125,-101.48110198974609,-3.5533347129821777,0.35267862677574158,10.785662651062012,-70.390113830566406,0
18.992,-3.8685321807861328,-8.0195541381835938,0.73097562789916992,-98.906028747558594,-2.3153567314147949,0.22584211826324463,10.494778633117676,-67.25653076171875,0
18.996,-2.122260570526123,-7.277400016784668,1.2743781805038452,-96.509506225585938,-1.4976354837417603,0.41271248459815979,10.579627990722656,-65.61590576171875,0
19,-0.58813893795013428,-6.6268820762634277,1.8264652490615845,-94.83721923828125,-1.5362411737442017,0.67645722627639771,10.76640796661377,-64.66986083984375,0
19.004,-0.50777596235275269,-6.7804884910583496,2.0565028190612793,-93.574020385742188,-2.1220352649688721,0.65880280733108521,10.854927062988281,-64.176429748535156,0
19.008,1.3495467901229858,-6.1363716125488281,2.5597712993621826,-92.819435119628906,-2.7404193878173828,0.61209696531295776,11.057726860046387,-65.4981689453125,0
19.012,0.21574589610099792,-6.3481254577636719,2.2398605346679688,-92.537132263183594,-1.3539600372314453,0.24313683807849884,11.120516777038574,-65.316871643066406,0
19.016,0.73549830913543701,-5.0125646591186523,2.5250251293182373,-91.696937561035156,0.92256766557693481,-0.025437721982598305,11.364309310913086,-64.797462463378906,0
19.02,0.81816911697387695,-2.3923640251159668,2.7371482849121094,-90.196800231933594,4.2160210609436035,-0.064375080168247223,11.625570297241211,-62.592132568359375,0
19.024,-0.33494275808334351,0.49744224548339844,2.8935463428497314,-87.789573669433594,8.4567546844482422,0.072751030325889587,11.97620964050293,-59.086437225341797,0
19.028,0.98379689455032349,4.3389945030212402,3.7247264385223389,-85.143112182617188,12.078323364257812,0.64288252592086792,12.64019775390625,-57.133525848388672,0
19.032,-0.37606176733970642,5.8684682846069336,3.7154057025909424,-83.158363342285156,15.13629150390625,0.87985497713088989,13.004888534545898,-54.980487823486328,0
19.036,-0.76154565811157227,5.5321836471557617,3.6037089824676514,-81.569129943847656,16.601451873779297,0.5490986704826355,12.83491325378418,-54.500171661376953,0
19.04,-2.5938587188720703,2.8522739410400391,2.6352324485778809,-80.424240112304688,17.779687881469727,-0.31750878691673279,11.832052230834961,-54.06866455078125,0
19.044,-5.8410429954528809,-1.0331268310546875,1.4254024028778076,-79.204002380371094,19.127834320068359,-1.2697750329971313,10.617207527160645,-53.189048767089844,0
19.048,-6.0879645347595215,-3.2852573394775391,1.0902410745620728,-78.050193786621094,19.42181396484375,-1.7786331176757812,9.8490428924560547,-53.733055114746094,0
19.052,-7.9415068626403809,-5.5033597946166992,0.37053465843200684,-76.987770080566406,19.895061492919922,-2.3497943878173828,9.2418498992919922,-53.148307800292969,0
19.056,-6.6884193420410156,-5.6156706809997559,0.53946715593338013,-75.193824768066406,20.099187850952148,-2.5099143981933594,9.2525844573974609,-53.110496520996094,0
19.06,-4.4696745872497559,-4.2639379501342773,0.95432597398757935,-73.245956420898438,20.180068969726562,-2.0845210552215576,9.7656021118164062,-52.728687286376953,0
19.064,-2.964569091796875,-2.8771140575408936,1.5194129943847656,-71.270263671875,20.509099960327148,-1.4580116271972656,10.537490844726562,-52.136211395263672,0
19.068,0.059565655887126923,-1.0175498723983765,2.5515041351318359,-69.964393615722656,21.745021820068359,-0.80905359983444214,11.317248344421387,-53.348289489746094,0
19.072,-0.70202606916427612,-1.0234429836273193,2.4360039234161377,-70.724166870117188,24.119318008422852,-0.68201446533203125,11.499018669128418,-54.540111541748047,0
19.076,-0.35284629464149475,-1.2325038909912109,2.3900103569030762,-73.165328979492188,24.186197280883789,-0.60811454057693481,11.412442207336426,-57.758628845214844,0
19.08,-0.68600368499755859,-2.2430992126464844,1.8801994323730469,-76.140647888183594,22.846826553344727,-0.52902907133102417,11.008102416992188,-60.540477752685547,0
19.084,-2.2041504383087158,-3.9484724998474121,1.1442006826400757,-77.9925537109375,22.145120620727539,-0.59505558013916016,10.550239562988281,-61.164642333984375,0
19.088,-1.3009786605834961,-4.2579078674316406,1.0842338800430298,-78.255836486816406,22.191829681396484,-0.51430356502532959,10.455319404602051,-61.0113525390625,0
19.092,-3.2079482078552246,-5.1622519493103027,0.57265329360961914,-77.772666931152344,24.022272109985352,-0.67019975185394287,10.397054672241211,-58.503074645996094,0
19.096,-3.5493388175964355,-5.182765007019043,0.79677772521972656,-77.713668823242188,25.343002319335938,-0.78020751476287842,10.520297050476074,-57.516651153564453,0
19.1,-4.1203298568725586,-5.1452131271362305,0.92799997329711914,-79.521522521972656,25.088922500610352,-0.86387902498245239,10.492530822753906,-58.259357452392578,0
19.104,-5.3636312484741211,-5.3578214645385742,1.144940972328186,-82.311973571777344,23.459514617919922,-0.88143956661224365,10.499799728393555,-59.476390838623047,0
